Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V-Frame,,Frame Relationships,,,,,,Vertices,,,,,,,,,,Science to Ideal Polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment,Sci2IdlDeg,Sci2IdlX00,Sci2IdlX10,Sci2IdlX11,Sci2IdlX20,Sci2IdlX21,Sci2IdlX22,Sci2IdlX30,Sci2IdlX31,Sci2IdlX32,Sci2IdlX33,Sci2IdlX40,Sci2IdlX41,Sci2IdlX42,Sci2IdlX43,Sci2IdlX44,Sci2IdlX50,Sci2IdlX51,Sci2IdlX52,Sci2IdlX53,Sci2IdlX54,Sci2IdlX55,Sci2IdlY00,Sci2IdlY10,Sci2IdlY11,Sci2IdlY20,Sci2IdlY21,Sci2IdlY22,Sci2IdlY30,Sci2IdlY31,Sci2IdlY32,Sci2IdlY33,Sci2IdlY40,Sci2IdlY41,Sci2IdlY42,Sci2IdlY43,Sci2IdlY44,Sci2IdlY50,Sci2IdlY51,Sci2IdlY52,Sci2IdlY53,Sci2IdlY54,Sci2IdlY55,Idl2SciX00,Idl2SciX10,Idl2SciX11,Idl2SciX20,Idl2SciX21,Idl2SciX22,Idl2SciX30,Idl2SciX31,Idl2SciX32,Idl2SciX33,Idl2SciX40,Idl2SciX41,Idl2SciX42,Idl2SciX43,Idl2SciX44,Idl2SciX50,Idl2SciX51,Idl2SciX52,Idl2SciX53,Idl2SciX54,Idl2SciX55,Idl2SciY00,Idl2SciY10,Idl2SciY11,Idl2SciY20,Idl2SciY21,Idl2SciY22,Idl2SciY30,Idl2SciY31,Idl2SciY32,Idl2SciY33,Idl2SciY40,Idl2SciY41,Idl2SciY42,Idl2SciY43,Idl2SciY44,Idl2SciY50,Idl2SciY51,Idl2SciY52,Idl2SciY53,Idl2SciY54,Idl2SciY55
NIRCAM,NRCA4_MASKSWB_F187N,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,430.9,542.0,640,640,271.9,321,0.030727,0.030830,69.0875,-404.6942,-0.0923,-1,180.0,-1,-90.0962,-0.0923,-8.3523,11.3498,11.3125,-8.3247,-9.8760,-9.8860,9.8628,9.8446,2014-01-01,,5,0.00000E+00,3.07274E-02,9.11408E-18,4.54195E-08,-1.58436E-07,-1.89899E-08,8.74392E-12,5.91305E-13,1.00608E-11,4.11691E-13,4.28979E-16,7.01519E-16,5.36795E-16,6.74348E-16,7.11671E-17,1.39921E-19,1.25738E-20,2.86762E-19,1.30436E-20,1.43404E-19,1.75224E-21,0.00000E+00,-2.10574E-06,3.08300E-02,8.69247E-08,6.80271E-08,-7.07047E-08,7.53017E-13,9.38319E-12,9.35472E-13,1.09054E-11,3.00124E-16,4.34016E-16,1.25758E-15,4.35500E-16,8.71615E-16,2.07780E-21,1.55458E-19,1.33807E-20,2.91402E-19,1.03312E-20,1.33882E-19,7.31368E-02,3.25394E+01,-5.44160E-02,-1.42115E-03,5.34448E-03,6.48689E-04,-1.35207E-05,-1.37721E-06,-1.13470E-05,-1.15700E-07,1.98488E-08,-1.71831E-08,5.84404E-09,-1.87517E-08,-1.55338E-09,-2.37485E-10,-1.13151E-10,-3.93321E-10,-1.26204E-10,-1.61112E-10,-1.91608E-11,1.16657E-01,5.37773E-02,3.24343E+01,-3.05241E-03,-2.29961E-03,2.33383E-03,-7.52462E-09,-1.27085E-05,-1.49653E-06,-1.16572E-05,-3.09440E-09,3.69680E-09,-2.60671E-08,-5.47457E-09,-2.26183E-08,-1.39742E-11,-1.85447E-10,-1.04021E-10,-3.06500E-10,-8.73092E-11,-1.16659E-10
NIRCAM,NRCA4_MASKSWB_F210M,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,477.7,542.0,640,640,318.7,321,0.030732,0.030833,67.6493,-404.6964,-0.0785,-1,180.0,-1,-90.0810,-0.0785,-9.7928,9.9093,9.8768,-9.7605,-9.8738,-9.8884,9.8604,9.8468,2014-01-01,,5,0.00000E+00,3.07317E-02,-5.55654E-19,4.66739E-08,-1.58360E-07,-1.85349E-08,8.82748E-12,6.92234E-13,1.01132E-11,4.45907E-13,4.61793E-16,7.03984E-16,5.77359E-16,6.75680E-16,7.80881E-17,1.39921E-19,1.26112E-20,2.86765E-19,1.31137E-20,1.43406E-19,1.78443E-21,0.00000E+00,-1.35358E-06,3.08332E-02,8.70231E-08,6.89464E-08,-7.06537E-08,8.07123E-13,9.44600E-12,1.05084E-12,1.09263E-11,3.00499E-16,4.62948E-16,1.25932E-15,4.62613E-16,8.72080E-16,2.04415E-21,1.55455E-19,1.33117E-20,2.91398E-19,1.02967E-20,1.33882E-19,6.65265E-02,3.25352E+01,-4.65991E-02,-1.47926E-03,5.34044E-03,6.32405E-04,-1.34114E-05,-1.45284E-06,-1.13325E-05,-1.42960E-07,1.81415E-08,-1.78320E-08,4.14796E-09,-1.91131E-08,-1.78494E-09,-2.37484E-10,-1.13153E-10,-3.93321E-10,-1.26206E-10,-1.61113E-10,-1.91615E-11,1.14255E-01,4.48668E-02,3.24309E+01,-3.05244E-03,-2.33618E-03,2.33169E-03,-2.55670E-08,-1.26947E-05,-1.57207E-06,-1.16655E-05,-3.19447E-09,2.63064E-09,-2.65137E-08,-6.35519E-09,-2.27425E-08,-1.39735E-11,-1.85447E-10,-1.04021E-10,-3.06499E-10,-8.73093E-11,-1.16660E-10
NIRCAM,NRCA4_MASKSWB_F212N,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,484.6,542.0,640,640,325.6,321,0.030732,0.030834,67.4373,-404.6967,-0.0764,-1,180.0,-1,-90.0788,-0.0764,-10.0052,9.6969,9.6651,-9.9722,-9.8734,-9.8888,9.8601,9.8472,2014-01-01,,5,0.00000E+00,3.07324E-02,-9.11408E-18,4.68598E-08,-1.58348E-07,-1.84676E-08,8.84032E-12,7.07145E-13,1.01212E-11,4.50957E-13,4.66631E-16,7.04349E-16,5.83339E-16,6.75878E-16,7.91085E-17,1.39921E-19,1.26167E-20,2.86766E-19,1.31240E-20,1.43407E-19,1.78918E-21,0.00000E+00,-1.24160E-06,3.08337E-02,8.70383E-08,6.90824E-08,-7.06457E-08,8.15104E-13,9.45560E-12,1.06786E-12,1.09295E-11,3.00553E-16,4.67214E-16,1.25958E-15,4.66611E-16,8.72148E-16,2.03920E-21,1.55455E-19,1.33016E-20,2.91398E-19,1.02916E-20,1.33882E-19,6.55956E-02,3.25346E+01,-4.54470E-02,-1.48779E-03,5.33983E-03,6.30005E-04,-1.33961E-05,-1.46423E-06,-1.13308E-05,-1.47024E-07,1.78897E-08,-1.79277E-08,3.89787E-09,-1.91664E-08,-1.81909E-09,-2.37484E-10,-1.13153E-10,-3.93321E-10,-1.26206E-10,-1.61113E-10,-1.91616E-11,1.13880E-01,4.35529E-02,3.24304E+01,-3.05246E-03,-2.34157E-03,2.33137E-03,-2.82758E-08,-1.26931E-05,-1.58332E-06,-1.16669E-05,-3.20923E-09,2.47343E-09,-2.65795E-08,-6.48505E-09,-2.27609E-08,-1.39733E-11,-1.85447E-10,-1.04021E-10,-3.06499E-10,-8.73093E-11,-1.16660E-10
NIRCAM,NRCA4_MASKSWB_F200W,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,509.0,542.0,640,640,350.0,321,0.030735,0.030835,66.6874,-404.6977,-0.0693,-1,180.0,-1,-90.0708,-0.0693,-10.7563,8.9458,8.9164,-10.7208,-9.8721,-9.8899,9.8589,9.8485,2014-01-01,,5,0.00000E+00,3.07347E-02,6.15962E-18,4.75195E-08,-1.58303E-07,-1.82291E-08,8.88680E-12,7.59938E-13,1.01503E-11,4.68827E-13,4.83739E-16,7.05640E-16,6.04489E-16,6.76579E-16,8.27169E-17,1.39921E-19,1.26361E-20,2.86767E-19,1.31605E-20,1.43408E-19,1.80595E-21,0.00000E+00,-8.43295E-07,3.08354E-02,8.70931E-08,6.95645E-08,-7.06166E-08,8.43337E-13,9.49026E-12,1.12808E-12,1.09410E-11,3.00741E-16,4.82298E-16,1.26048E-15,4.80746E-16,8.72389E-16,2.02167E-21,1.55453E-19,1.32656E-20,2.91396E-19,1.02736E-20,1.33881E-19,6.23881E-02,3.25323E+01,-4.13736E-02,-1.51788E-03,5.33761E-03,6.21522E-04,-1.33437E-05,-1.50498E-06,-1.13256E-05,-1.61485E-07,1.69994E-08,-1.82662E-08,3.01340E-09,-1.93551E-08,-1.93986E-09,-2.37484E-10,-1.13154E-10,-3.93321E-10,-1.26207E-10,-1.61114E-10,-1.91619E-11,1.12508E-01,3.89062E-02,3.24287E+01,-3.05251E-03,-2.36062E-03,2.33020E-03,-3.79549E-08,-1.26881E-05,-1.62332E-06,-1.16718E-05,-3.26144E-09,1.91747E-09,-2.68126E-08,-6.94431E-09,-2.28258E-08,-1.39729E-11,-1.85446E-10,-1.04020E-10,-3.06499E-10,-8.73094E-11,-1.16660E-10
NIRCAM,NRCA5_MASKLWB_F250M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,331.7,1683.0,320,320,266.3,160,0.062676,0.062869,40.6149,-404.3867,0.4075,-1,0.0,-1,-89.5281,0.4075,-16.6646,3.4027,3.3924,-16.6135,-10.0119,-10.0324,10.0933,10.0778,2014-01-01,,5,0.00000E+00,6.26762E-02,0.00000E+00,3.37222E-07,-5.95997E-07,-2.44426E-08,1.19265E-10,1.56093E-11,1.17602E-10,6.02555E-12,1.76042E-14,1.00959E-14,2.14189E-14,9.02822E-15,3.18939E-15,4.67734E-18,5.79556E-19,9.41356E-18,6.54492E-19,4.63664E-18,9.30923E-20,0.00000E+00,7.03584E-05,6.28695E-02,3.76001E-07,3.76787E-07,-2.32535E-07,1.26648E-11,1.17671E-10,2.06165E-11,1.15760E-10,4.79351E-15,1.65516E-14,1.81059E-14,1.58285E-14,1.14554E-14,6.84323E-20,5.17949E-18,5.78530E-19,9.53572E-18,4.99334E-19,4.29618E-18,1.91914E-02,1.59541E+01,1.14225E-01,-1.39742E-03,2.37513E-03,1.09097E-04,-7.84263E-06,-1.38141E-06,-7.22038E-06,-2.38553E-07,-6.21385E-09,-1.12956E-08,-1.08824E-08,-9.72699E-09,-2.51327E-09,-9.75037E-11,-5.65643E-11,-1.67585E-10,-6.41873E-11,-6.74287E-11,-1.01561E-11,3.14449E-02,-1.34674E-01,1.59050E+01,-1.51452E-03,-1.57393E-03,8.96952E-04,1.53321E-09,-7.92941E-06,-1.10579E-06,-7.28725E-06,-1.52331E-09,-6.29657E-09,-1.23372E-08,-8.65071E-09,-9.20325E-09,-6.23188E-12,-8.19577E-11,-5.29578E-11,-1.30421E-10,-4.47040E-11,-4.83513E-11
NIRCAM,NRCA5_MASKLWB_F300M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,356.3,1667.0,320,320,241.7,160,0.062669,0.062868,42.1495,-405.4049,0.3934,-1,0.0,-1,-89.5505,0.3934,-15.1231,4.9475,4.9324,-15.0764,-10.0142,-10.0315,10.0966,10.0780,2014-01-01,,5,0.00000E+00,6.26694E-02,-5.42101E-20,3.28158E-07,-6.00561E-07,-2.75376E-08,1.17400E-10,1.41750E-11,1.16136E-10,5.57891E-12,1.70184E-14,9.73362E-15,2.06884E-14,8.69549E-15,3.06513E-15,4.67733E-18,5.78274E-19,9.41342E-18,6.52133E-19,4.63652E-18,9.20297E-20,0.00000E+00,6.14509E-05,6.28678E-02,3.73306E-07,3.70259E-07,-2.38559E-07,1.19660E-11,1.15901E-10,1.90190E-11,1.14657E-10,4.70644E-15,1.60258E-14,1.76106E-14,1.53295E-14,1.11002E-14,6.95891E-20,5.17964E-18,5.80858E-19,9.53588E-18,5.00481E-19,4.29620E-18,2.11183E-02,1.59560E+01,1.10263E-01,-1.36005E-03,2.39391E-03,1.20810E-04,-7.79581E-06,-1.30977E-06,-7.15946E-06,-2.14035E-07,-5.40817E-09,-1.06071E-08,-9.91473E-09,-9.25525E-09,-2.35804E-09,-9.75040E-11,-5.65636E-11,-1.67585E-10,-6.41863E-11,-6.74284E-11,-1.01558E-11,3.44367E-02,-1.28380E-01,1.59055E+01,-1.50652E-03,-1.54746E-03,9.20796E-04,1.65483E-08,-7.87737E-06,-1.04340E-06,-7.23756E-06,-1.39204E-09,-5.68571E-09,-1.16949E-08,-8.06837E-09,-8.88840E-09,-6.23224E-12,-8.19580E-11,-5.29581E-11,-1.30421E-10,-4.47039E-11,-4.83511E-11
NIRCAM,NRCA5_MASKLWB_F277W,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,363.8,1667.0,320,320,234.2,160,0.062664,0.062865,42.6195,-405.4086,0.3893,-1,0.0,-1,-89.5556,0.3893,-14.6523,5.4182,5.4017,-14.6071,-10.0148,-10.0307,10.0974,10.0774,2014-01-01,,5,0.00000E+00,6.26645E-02,0.00000E+00,3.25496E-07,-6.00798E-07,-2.83903E-08,1.16891E-10,1.39479E-11,1.15826E-10,5.50552E-12,1.68427E-14,9.71514E-15,2.04754E-14,8.68462E-15,3.02956E-15,4.67732E-18,5.77903E-19,9.41338E-18,6.51450E-19,4.63648E-18,9.17218E-20,0.00000E+00,6.03439E-05,6.28651E-02,3.73061E-07,3.68480E-07,-2.38703E-07,1.18332E-11,1.15544E-10,1.87632E-11,1.14543E-10,4.70503E-15,1.58711E-14,1.75990E-14,1.51871E-14,1.10967E-14,6.99243E-20,5.17968E-18,5.81532E-19,9.53593E-18,5.00813E-19,4.29621E-18,2.13213E-02,1.59572E+01,1.09117E-01,-1.34906E-03,2.39519E-03,1.24172E-04,-7.78582E-06,-1.29481E-06,-7.15014E-06,-2.09656E-07,-5.17885E-09,-1.04995E-08,-9.67772E-09,-9.19390E-09,-2.32614E-09,-9.75040E-11,-5.65634E-11,-1.67585E-10,-6.41860E-11,-6.74283E-11,-1.01557E-11,3.52225E-02,-1.26939E-01,1.59063E+01,-1.50652E-03,-1.54005E-03,9.21367E-04,1.91622E-08,-7.86937E-06,-1.03236E-06,-7.23367E-06,-1.37710E-09,-5.53126E-09,-1.16188E-08,-7.94513E-09,-8.86648E-09,-6.23234E-12,-8.19581E-11,-5.29582E-11,-1.30421E-10,-4.47038E-11,-4.83510E-11
NIRCAM,NRCA5_MASKLWB_F335M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,364.3,1667.0,320,320,233.7,160,0.062664,0.062865,42.6508,-405.4088,0.3890,-1,0.0,-1,-89.5559,0.3890,-14.6210,5.4496,5.4330,-14.5759,-10.0148,-10.0306,10.0975,10.0773,2014-01-01,,5,0.00000E+00,6.26641E-02,0.00000E+00,3.25319E-07,-6.00814E-07,-2.84471E-08,1.16858E-10,1.39327E-11,1.15805E-10,5.50063E-12,1.68310E-14,9.71391E-15,2.04612E-14,8.68389E-15,3.02719E-15,4.67732E-18,5.77879E-19,9.41337E-18,6.51404E-19,4.63648E-18,9.17013E-20,0.00000E+00,6.02703E-05,6.28649E-02,3.73045E-07,3.68362E-07,-2.38712E-07,1.18244E-11,1.15520E-10,1.87462E-11,1.14535E-10,4.70494E-15,1.58608E-14,1.75983E-14,1.51776E-14,1.10964E-14,6.99467E-20,5.17968E-18,5.81577E-19,9.53593E-18,5.00835E-19,4.29621E-18,2.13347E-02,1.59573E+01,1.09041E-01,-1.34832E-03,2.39528E-03,1.24396E-04,-7.78517E-06,-1.29382E-06,-7.14953E-06,-2.09365E-07,-5.16356E-09,-1.04923E-08,-9.66192E-09,-9.18982E-09,-2.32402E-09,-9.75040E-11,-5.65634E-11,-1.67585E-10,-6.41860E-11,-6.74283E-11,-1.01557E-11,3.52748E-02,-1.26842E-01,1.59063E+01,-1.50652E-03,-1.53955E-03,9.21404E-04,1.93355E-08,-7.86885E-06,-1.03162E-06,-7.23341E-06,-1.37610E-09,-5.52096E-09,-1.16137E-08,-7.93692E-09,-8.86502E-09,-6.23235E-12,-8.19581E-11,-5.29582E-11,-1.30421E-10,-4.47038E-11,-4.83510E-11
NIRCAM,NRCA5_MASKLWB_F360M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,387.8,1667.0,320,320,210.2,160,0.062649,0.062856,44.1232,-405.4201,0.3761,-1,0.0,-1,-89.5719,0.3761,-13.1463,6.9243,6.9031,-13.1057,-10.0165,-10.0279,10.1003,10.0756,2014-01-01,,5,0.00000E+00,6.26490E-02,0.00000E+00,3.17052E-07,-6.01534E-07,-3.11036E-08,1.15299E-10,1.32241E-11,1.14855E-10,5.27126E-12,1.62803E-14,9.65613E-15,1.97936E-14,8.64996E-15,2.91574E-15,4.67731E-18,5.76714E-19,9.41324E-18,6.49261E-19,4.63636E-18,9.07357E-20,0.00000E+00,5.68367E-05,6.28563E-02,3.72298E-07,3.62823E-07,-2.39150E-07,1.14084E-11,1.14422E-10,1.79459E-11,1.14185E-10,4.70038E-15,1.53761E-14,1.75617E-14,1.47313E-14,1.10853E-14,7.09979E-20,5.17981E-18,5.83693E-19,9.53608E-18,5.01877E-19,4.29623E-18,2.19491E-02,1.59612E+01,1.05445E-01,-1.31398E-03,2.39919E-03,1.34900E-04,-7.75676E-06,-1.24797E-06,-7.12186E-06,-1.95844E-07,-4.44514E-09,-1.01554E-08,-8.91947E-09,-8.99770E-09,-2.22412E-09,-9.75043E-11,-5.65628E-11,-1.67585E-10,-6.41851E-11,-6.74280E-11,-1.01555E-11,3.77102E-02,-1.22326E-01,1.59085E+01,-1.50654E-03,-1.51637E-03,9.23151E-04,2.73315E-08,-7.84528E-06,-9.97534E-07,-7.22160E-06,-1.32931E-09,-5.03713E-09,-1.13754E-08,-7.55087E-09,-8.79641E-09,-6.23267E-12,-8.19584E-11,-5.29584E-11,-1.30421E-10,-4.47038E-11,-4.83508E-11
NIRCAM,NRCA5_MASKLWB_F356W,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,405.4,1667.0,320,320,192.6,160,0.062638,0.062850,45.2257,-405.4282,0.3665,-1,0.0,-1,-89.5839,0.3665,-12.0420,8.0285,8.0039,-12.0048,-10.0177,-10.0256,10.1025,10.0745,2014-01-01,,5,0.00000E+00,6.26380E-02,0.00000E+00,3.10931E-07,-6.02051E-07,-3.30786E-08,1.14165E-10,1.26962E-11,1.14164E-10,5.10002E-12,1.58679E-14,9.61300E-15,1.92936E-14,8.62468E-15,2.83228E-15,4.67729E-18,5.75842E-19,9.41314E-18,6.47654E-19,4.63628E-18,9.00118E-20,0.00000E+00,5.42976E-05,6.28499E-02,3.71757E-07,3.58708E-07,-2.39466E-07,1.10970E-11,1.13622E-10,1.73475E-11,1.13929E-10,4.69680E-15,1.50131E-14,1.75342E-14,1.43971E-14,1.10770E-14,7.17861E-20,5.17991E-18,5.85279E-19,9.53619E-18,5.02658E-19,4.29624E-18,2.23908E-02,1.59640E+01,1.02749E-01,-1.28834E-03,2.40203E-03,1.42739E-04,-7.73827E-06,-1.21463E-06,-7.10257E-06,-1.85910E-07,-3.90721E-09,-9.90315E-09,-8.36359E-09,-8.85392E-09,-2.14934E-09,-9.75044E-11,-5.65624E-11,-1.67585E-10,-6.41844E-11,-6.74278E-11,-1.01553E-11,3.95058E-02,-1.18945E-01,1.59102E+01,-1.50658E-03,-1.49906E-03,9.24420E-04,3.31336E-08,-7.82904E-06,-9.72483E-07,-7.21314E-06,-1.29429E-09,-4.67487E-09,-1.11970E-08,-7.26186E-09,-8.74511E-09,-6.23291E-12,-8.19586E-11,-5.29586E-11,-1.30421E-10,-4.47037E-11,-4.83507E-11
NIRCAM,NRCA5_MASKLWB_F410M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,411.4,1667.0,320,320,186.6,160,0.062634,0.062848,45.6015,-405.4309,0.3632,-1,0.0,-1,-89.5880,0.3632,-11.6656,8.4049,8.3792,-11.6296,-10.0180,-10.0248,10.1033,10.0741,2014-01-01,,5,0.00000E+00,6.26342E-02,1.08420E-19,3.08858E-07,-6.02223E-07,-3.37491E-08,1.13786E-10,1.25168E-11,1.13932E-10,5.04175E-12,1.57273E-14,9.59833E-15,1.91231E-14,8.61609E-15,2.80382E-15,4.67729E-18,5.75544E-19,9.41311E-18,6.47106E-19,4.63625E-18,8.97648E-20,0.00000E+00,5.34382E-05,6.28478E-02,3.71576E-07,3.57312E-07,-2.39571E-07,1.09908E-11,1.13353E-10,1.71437E-11,1.13844E-10,4.69556E-15,1.48893E-14,1.75247E-14,1.42832E-14,1.10741E-14,7.20549E-20,5.17994E-18,5.85820E-19,9.53623E-18,5.02925E-19,4.29625E-18,2.25382E-02,1.59650E+01,1.01830E-01,-1.27961E-03,2.40298E-03,1.45406E-04,-7.73251E-06,-1.20345E-06,-7.09628E-06,-1.82561E-07,-3.72385E-09,-9.81720E-09,-8.17411E-09,-8.80493E-09,-2.12385E-09,-9.75045E-11,-5.65622E-11,-1.67585E-10,-6.41842E-11,-6.74277E-11,-1.01552E-11,4.01119E-02,-1.17793E-01,1.59107E+01,-1.50659E-03,-1.49317E-03,9.24845E-04,3.50751E-08,-7.82378E-06,-9.64036E-07,-7.21034E-06,-1.28236E-09,-4.55140E-09,-1.11362E-08,-7.16335E-09,-8.72764E-09,-6.23299E-12,-8.19587E-11,-5.29587E-11,-1.30421E-10,-4.47037E-11,-4.83506E-11
NIRCAM,NRCA5_MASKLWB_F430M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,421.0,1667.0,320,320,177.0,160,0.062628,0.062844,46.2028,-405.4352,0.3579,-1,0.0,-1,-89.5945,0.3579,-11.0634,9.0071,8.9795,-11.0293,-10.0186,-10.0235,10.1046,10.0736,2014-01-01,,5,0.00000E+00,6.26283E-02,0.00000E+00,3.05556E-07,-6.02494E-07,-3.48191E-08,1.13185E-10,1.22303E-11,1.13566E-10,4.94864E-12,1.55024E-14,9.57487E-15,1.88504E-14,8.60237E-15,2.75830E-15,4.67728E-18,5.75067E-19,9.41306E-18,6.46228E-19,4.63620E-18,8.93695E-20,0.00000E+00,5.20696E-05,6.28444E-02,3.71290E-07,3.55084E-07,-2.39738E-07,1.08210E-11,1.12929E-10,1.68178E-11,1.13708E-10,4.69352E-15,1.46913E-14,1.75096E-14,1.41009E-14,1.10695E-14,7.24853E-20,5.17999E-18,5.86686E-19,9.53629E-18,5.03351E-19,4.29626E-18,2.27710E-02,1.59665E+01,1.00358E-01,-1.26566E-03,2.40449E-03,1.49668E-04,-7.72386E-06,-1.18579E-06,-7.08652E-06,-1.77243E-07,-3.43050E-09,-9.67971E-09,-7.87099E-09,-8.72656E-09,-2.08308E-09,-9.75046E-11,-5.65620E-11,-1.67585E-10,-6.41838E-11,-6.74276E-11,-1.01551E-11,4.10747E-02,-1.15949E-01,1.59116E+01,-1.50663E-03,-1.48375E-03,9.25517E-04,3.81430E-08,-7.81565E-06,-9.50620E-07,-7.20592E-06,-1.26327E-09,-4.35385E-09,-1.10390E-08,-7.00576E-09,-8.69970E-09,-6.23312E-12,-8.19588E-11,-5.29588E-11,-1.30421E-10,-4.47037E-11,-4.83506E-11
NIRCAM,NRCA5_MASKLWB_F460M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,438.5,1667.0,320,320,159.5,160,0.062618,0.062838,47.2987,-405.4428,0.3483,-1,0.0,-1,-89.6064,0.3483,-9.9658,10.1046,10.0737,-9.9351,-10.0194,-10.0210,10.1071,10.0727,2014-01-01,,5,0.00000E+00,6.26177E-02,5.42101E-20,2.99580E-07,-6.02972E-07,-3.67605E-08,1.12112E-10,1.17098E-11,1.12913E-10,4.77925E-12,1.50924E-14,9.53221E-15,1.83533E-14,8.57744E-15,2.67531E-15,4.67727E-18,5.74198E-19,9.41296E-18,6.44628E-19,4.63612E-18,8.86484E-20,0.00000E+00,4.95946E-05,6.28382E-02,3.70781E-07,3.51044E-07,-2.40033E-07,1.05115E-11,1.12169E-10,1.62245E-11,1.13465E-10,4.68971E-15,1.43303E-14,1.74819E-14,1.37686E-14,1.10612E-14,7.32704E-20,5.18009E-18,5.88266E-19,9.53639E-18,5.04130E-19,4.29627E-18,2.31873E-02,1.59692E+01,9.76718E-02,-1.24027E-03,2.40717E-03,1.57422E-04,-7.70993E-06,-1.15423E-06,-7.06967E-06,-1.67673E-07,-2.89582E-09,-9.42918E-09,-7.31853E-09,-8.58377E-09,-2.00876E-09,-9.75047E-11,-5.65615E-11,-1.67585E-10,-6.41831E-11,-6.74273E-11,-1.01549E-11,4.28072E-02,-1.12589E-01,1.59132E+01,-1.50671E-03,-1.46661E-03,9.26718E-04,4.36138E-08,-7.80177E-06,-9.26478E-07,-7.19813E-06,-1.22849E-09,-3.99381E-09,-1.08619E-08,-6.71856E-09,-8.64881E-09,-6.23336E-12,-8.19590E-11,-5.29590E-11,-1.30421E-10,-4.47036E-11,-4.83504E-11
NIRCAM,NRCA5_MASKLWB_F480M,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,446.5,1667.0,320,320,151.5,160,0.062613,0.062835,47.7996,-405.4462,0.3439,-1,0.0,-1,-89.6118,0.3439,-9.4642,10.6063,10.5738,-9.4349,-10.0198,-10.0198,10.1082,10.0723,2014-01-01,,5,0.00000E+00,6.26130E-02,0.00000E+00,2.96866E-07,-6.03184E-07,-3.76442E-08,1.11632E-10,1.14727E-11,1.12619E-10,4.70196E-12,1.49049E-14,9.51275E-15,1.81261E-14,8.56608E-15,2.63737E-15,4.67727E-18,5.73800E-19,9.41291E-18,6.43896E-19,4.63608E-18,8.83185E-20,0.00000E+00,4.84715E-05,6.28354E-02,3.70553E-07,3.49206E-07,-2.40164E-07,1.03700E-11,1.11828E-10,1.59535E-11,1.13356E-10,4.68793E-15,1.41653E-14,1.74691E-14,1.36166E-14,1.10574E-14,7.36295E-20,5.18013E-18,5.88989E-19,9.53644E-18,5.04486E-19,4.29628E-18,2.33747E-02,1.59705E+01,9.64433E-02,-1.22869E-03,2.40837E-03,1.60960E-04,-7.70434E-06,-1.14009E-06,-7.06237E-06,-1.63353E-07,-2.65143E-09,-9.31469E-09,-7.06603E-09,-8.51853E-09,-1.97480E-09,-9.75048E-11,-5.65613E-11,-1.67585E-10,-6.41828E-11,-6.74272E-11,-1.01548E-11,4.35889E-02,-1.11053E-01,1.59140E+01,-1.50675E-03,-1.45878E-03,9.27256E-04,4.60625E-08,-7.79581E-06,-9.15575E-07,-7.19468E-06,-1.21260E-09,-3.82925E-09,-1.07810E-08,-6.58730E-09,-8.62557E-09,-6.23347E-12,-8.19591E-11,-5.29591E-11,-1.30421E-10,-4.47036E-11,-4.83504E-11
